meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1287,11301,2026-06-12T14:53:51+00:00,,,Other,,,,,BLUE HEAD PADDING MATERIAL MUST BE USED
1287,11301,2026-06-12T15:00:00.077000+00:00,,,SessionStatus,,,,,SESSION STARTED
1287,11301,2026-06-12T15:00:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1287,11301,2026-06-12T15:11:22+00:00,,,Other,,,,,CAR 63 (RUS) TIME 2:02.240 DELETED - TRACK LIMITS AT TURN 3 LAP 3 17:09:26
1287,11301,2026-06-12T15:12:25+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 6 17:11:35 (PIT)
1287,11301,2026-06-12T15:15:39+00:00,,,Flag,YELLOW,Sector,2,,YELLOW IN TRACK SECTOR 2
1287,11301,2026-06-12T15:15:49+00:00,,,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1287,11301,2026-06-12T15:15:57+00:00,,,Flag,YELLOW,Sector,1,,YELLOW IN TRACK SECTOR 1
1287,11301,2026-06-12T15:15:59+00:00,,,Flag,YELLOW,Sector,2,,YELLOW IN TRACK SECTOR 2
1287,11301,2026-06-12T15:16:09+00:00,,,SafetyCar,,,,,VSC DEPLOYED
1287,11301,2026-06-12T15:16:21+00:00,,,Flag,DOUBLE YELLOW,Sector,1,,DOUBLE YELLOW IN TRACK SECTOR 1
1287,11301,2026-06-12T15:16:29+00:00,,,Flag,DOUBLE YELLOW,Sector,2,,DOUBLE YELLOW IN TRACK SECTOR 2
1287,11301,2026-06-12T15:16:51+00:00,,,Other,,,,,MARSHALS ON TRACK AT TURN 1
1287,11301,2026-06-12T15:18:21+00:00,,,Flag,CLEAR,Sector,1,,CLEAR IN TRACK SECTOR 1
1287,11301,2026-06-12T15:18:22+00:00,,,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1287,11301,2026-06-12T15:18:24+00:00,,,SafetyCar,,,,,VSC ENDING
1287,11301,2026-06-12T15:18:38+00:00,,,Flag,CLEAR,Track,,,TRACK CLEAR
1287,11301,2026-06-12T15:33:18+00:00,,,Other,,,,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - CROSSING THE LINE AT PIT EXIT (17:30:22)
1287,11301,2026-06-12T15:33:34+00:00,,,Other,,,,,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 12 17:32:20
1287,11301,2026-06-12T15:33:37+00:00,,,Other,,,,,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 11 17:31:51 (PIT)
1287,11301,2026-06-12T15:35:00+00:00,,,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) WILL BE INVESTIGATED AFTER THE SESSION - CROSSING THE LINE AT PIT EXIT (17:30:22)
1287,11301,2026-06-12T15:36:01+00:00,,,Other,,,,,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 11 17:33:44 (PIT)
1287,11301,2026-06-12T15:43:53+00:00,,,Other,,,,,YELLOW IN PIT LANE
1287,11301,2026-06-12T15:44:51+00:00,,,Other,,,,,PIT LANE CLEAR
1287,11301,2026-06-12T15:49:53+00:00,,,Other,,,,,CAR 6 (HAD) TIME 1:22.059 DELETED - TRACK LIMITS AT TURN 10 LAP 17 17:42:54
1287,11301,2026-06-12T15:52:36+00:00,,,Other,,,,,TURN 4 INCIDENT INVOLVING CARS 11 (PER) AND 6 (HAD) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (17:49:11)
1287,11301,2026-06-12T15:54:04+00:00,,,Other,,,,,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 22 17:53:02 (PIT)
1287,11301,2026-06-12T15:54:14+00:00,,,Other,,,,,CAR 10 (GAS) TIME 1:25.456 DELETED - TRACK LIMITS AT TURN 13 LAP 23 17:52:59
1287,11301,2026-06-12T15:55:23+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 26 17:54:29 (PIT)
1287,11301,2026-06-12T16:00:00.073000+00:00,,,SessionStatus,,,,,SESSION FINISHED
1287,11301,2026-06-12T16:00:00+00:00,,,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1287,11301,2026-06-12T16:00:11+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR)
1287,11301,2026-06-12T16:01:37+00:00,11,,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 11 (PER) - DRIVING ERRATICALLY (17:49:11)
1287,11301,2026-06-12T16:07:32+00:00,,,Flag,YELLOW,Sector,4,,YELLOW IN TRACK SECTOR 4
1287,11301,2026-06-12T16:07:33+00:00,,,Flag,YELLOW,Sector,3,,YELLOW IN TRACK SECTOR 3
1287,11301,2026-06-12T16:07:38+00:00,,,Flag,YELLOW,Sector,5,,YELLOW IN TRACK SECTOR 5
1287,11301,2026-06-12T16:07:54+00:00,,,Flag,CLEAR,Sector,3,,CLEAR IN TRACK SECTOR 3
1287,11301,2026-06-12T16:08:19+00:00,,,Flag,CLEAR,Sector,4,,CLEAR IN TRACK SECTOR 4
1287,11301,2026-06-12T16:08:19+00:00,,,Flag,YELLOW,Sector,2,,YELLOW IN TRACK SECTOR 2
1287,11301,2026-06-12T16:08:23+00:00,,,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1287,11301,2026-06-12T16:08:47+00:00,,,Flag,YELLOW,Sector,13,,YELLOW IN TRACK SECTOR 13
1287,11301,2026-06-12T16:09:08+00:00,,,Flag,YELLOW,Sector,16,,YELLOW IN TRACK SECTOR 16
1287,11301,2026-06-12T16:10:03+00:00,,,Flag,CLEAR,Sector,13,,CLEAR IN TRACK SECTOR 13
1287,11301,2026-06-12T16:10:04+00:00,,,Other,,,,,CAR 44 (HAM) TIME 1:23.191 DELETED - TRACK LIMITS AT TURN 8 LAP 25 17:58:52
1287,11301,2026-06-12T16:10:15+00:00,,,Flag,CLEAR,Sector,16,,CLEAR IN TRACK SECTOR 16
1287,11301,2026-06-12T16:11:25+00:00,,,Flag,CLEAR,Sector,5,,CLEAR IN TRACK SECTOR 5
1287,11301,2026-06-12T16:12:05+00:00,,,Flag,YELLOW,Sector,9,,YELLOW IN TRACK SECTOR 9
1287,11301,2026-06-12T16:12:44+00:00,,,Flag,CLEAR,Sector,9,,CLEAR IN TRACK SECTOR 9
1287,11301,2026-06-12T16:26:32+00:00,,,Flag,CLEAR,Sector,9,,CLEAR IN TRACK SECTOR 9
1287,11301,2026-06-12T16:27:07+00:00,,,Flag,CLEAR,Sector,10,,CLEAR IN TRACK SECTOR 10
1287,11301,2026-06-12T16:30:04+00:00,,,Other,,,,,START OF SESSION WILL BE DELAYED
1287,11301,2026-06-12T16:30:42+00:00,,,Other,,,,,SESSION WILL START AT 18:32
